"","bar_pass_fair","location","UGPA","LSAT","ZFYA","amerind","asian","black","hisp","mexican","other","puerto","white","female","male","u_hat"
"6729",1,4,3.3,37,-0.1,0,0,0,0,0,0,0,1,1,0,0.00640282155114774
"6730",1,0,3.1,44,1.61,0,0,0,0,0,0,0,1,0,1,0.466778759017474
"6731",1,0,3,35,-1.41,0,0,0,0,0,0,0,1,1,0,-0.369632019803707
"6732",1,1,3.3,43,1.58,0,0,0,0,0,0,0,1,1,0,0.517826620556115
"6733",1,0,2.4,33,-0.63,0,0,0,0,0,0,0,1,0,1,-0.540164298754949
"6734",1,0,3.6,38,0.74,0,0,0,0,0,0,0,1,1,0,0.335657115603008
"6735",1,0,3.6,37,1.5,0,0,0,0,0,0,0,1,0,1,0.525848766680484
"6736",1,0,3.1,36,0.24,0,0,0,0,0,0,0,1,1,0,0.025262347952816
"6737",0,0,3.6,39,-0.34,0,0,0,0,0,0,0,1,1,0,-1.54202006478141
"6738",1,0,3.6,40,1.4,0,0,0,0,0,0,0,1,1,0,0.626686671399094
"6739",1,0,3,35,0.84,0,0,0,0,0,0,0,1,1,0,0.0195999595187182
"6740",1,2,2.8,40,-0.23,0,0,0,0,0,0,0,1,0,1,-0.160695196980146
"6741",1,0,3.9,36,-0.31,0,0,0,0,0,0,0,1,1,0,0.410674613546693
"6742",1,4,3.4,29,-0.19,0,0,0,0,0,0,0,1,0,1,-0.0739122879711922
"6743",0,0,2.5,34,-1.57,0,0,0,0,0,1,0,0,0,1,-1.64606215234507
"6744",1,0,4,32,0.35,0,0,0,0,0,0,0,1,0,1,0.461215524454567
"6745",1,0,3.8,35,2.16,0,0,0,0,0,0,0,1,0,1,0.856884867376112
"6746",1,0,3.1,37,0.19,0,0,0,0,0,0,0,1,0,1,0.0946696440823824
"6747",1,0,3.4,34,-0.15,0,0,0,0,0,0,0,1,0,1,0.0365817422245104
"6748",1,0,3.7,36,0.35,0,0,0,0,0,0,0,1,1,0,0.303505778999698
"6749",1,0,3.9,40,0.14,0,0,0,1,0,0,0,0,1,0,0.911587435110815
"6750",1,0,3.7,33,1.4,0,0,0,0,0,0,0,1,1,0,0.396521948066267
"6751",1,0,3.3,35,-0.05,0,0,0,0,0,1,0,0,0,1,0.300250177315665
"6752",0,0,3.3,39,-0.26,0,0,0,0,0,0,0,1,0,1,-1.62899931587089
"6753",1,0,3.7,38,0.69,0,0,0,0,0,0,0,1,1,0,0.456426160088016
"6754",1,0,3.1,38,-0.36,0,0,0,0,0,0,0,1,0,1,-0.0737268130541976
"6755",1,5,3.1,34,-0.13,0,0,0,0,0,1,0,0,0,1,0.142230736875149
"6756",1,0,3,35,-0.55,0,0,0,0,0,0,0,1,1,0,-0.174427436393871
"6757",1,4,3,41,2.18,0,0,0,0,0,0,0,1,1,0,0.405429822645585
"6758",1,0,2.7,37,0.82,0,0,0,0,0,0,0,1,0,1,-0.0879658640546756
"6759",1,0,3,27,-0.97,0,0,0,0,0,0,0,1,1,0,-0.401744026506128
"6760",1,0,3.1,33,-0.57,0,1,0,0,0,0,0,0,1,0,0.062424609181429
"6761",1,4,3.6,30,-1.15,0,0,0,0,0,0,0,1,1,0,-0.174702961377548
"6762",1,0,3.6,40,1.19,0,0,0,0,0,0,0,1,1,0,0.616532032894502
"6763",1,0,3.7,34,1.16,0,0,0,0,0,0,0,1,1,0,0.478333712933784
"6764",1,0,3.4,26,-0.81,0,0,0,0,0,0,0,1,0,1,-0.215099742014157
"6765",1,4,3.7,38,0.61,0,0,0,0,0,0,0,1,0,1,0.459995862151918
"6766",1,0,3.1,35,0.9,0,0,0,0,0,0,0,1,1,0,0.0575345382697755
"6767",1,0,3.1,32,-1.65,1,0,0,0,0,0,0,0,0,1,0.221981771876792
"6768",1,2,2.1,43,1.24,0,0,0,0,0,0,0,1,0,1,-0.194133769263545
"6769",1,0,3,37,-1.31,0,0,0,0,0,0,0,1,0,1,-0.358051192742693
"6770",1,0,2.9,38,0.03,0,0,0,0,0,0,0,1,1,0,-0.0917185470204785
"6771",1,0,2.1,36,-0.07,0,0,0,0,0,0,0,1,0,1,-0.465001708572345
"6772",1,0,2.8,39,-0.49,0,0,0,0,0,0,0,1,0,1,-0.24383277329684
"6773",1,0,3.5,38,-0.07,0,0,0,0,0,0,0,1,0,1,0.172908194965538
"6774",1,0,3.4,36,-0.65,0,0,0,0,0,0,0,1,0,1,0.147250792361105
"6775",1,0,3,37,-0.97,0,1,0,0,0,0,0,0,0,1,0.0910638457558363
"6776",1,0,3.2,39,-0.07,0,0,0,0,0,0,0,1,0,1,0.124424914660914
"6777",1,0,3.3,43,1.08,0,0,0,0,0,0,0,1,1,0,0.411772481617696
"6778",1,0,3.2,34,-0.84,0,0,0,0,0,0,0,1,1,0,-0.174649783160366
"6779",0,0,3.1,32,-1.12,0,0,0,0,0,0,0,1,0,1,-1.82248287437361
"6780",1,0,3,40,1.47,0,0,0,0,0,0,0,1,1,0,0.218585822227765
"6781",1,0,3.4,36,0.24,0,0,0,0,0,0,0,1,1,0,0.263311760321708
"6782",1,3,3.2,36,-0.13,0,0,0,0,0,0,0,1,0,1,0.0774832785071793
"6783",1,0,3.7,31,-0.68,0,0,0,1,0,0,0,0,1,0,0.540170874758658
"6784",1,0,2.9,29,0.32,0,0,0,0,0,0,0,1,1,0,-0.232856373849209
"6785",1,5,3.4,33,-1.04,0,0,0,0,0,0,0,1,0,1,-0.0707825824309797
"6786",1,5,3.5,32,0.92,0,0,0,0,0,0,0,1,1,0,0.202627136374862
"6787",1,1,2.9,32,0.33,0,0,0,0,0,0,0,1,0,1,-0.16156097849644
"6788",1,5,3.1,35,0.67,0,0,0,0,0,0,0,1,1,0,-0.009466940601684
"6789",1,1,3.5,34,0.51,0,0,0,0,0,0,0,1,1,0,0.140372714086031
"6790",1,5,3.5,33,0.3,0,0,0,0,0,0,0,1,1,0,0.122970356872476
"6791",1,5,3.3,32,1.47,0,0,0,0,0,0,0,1,1,0,0.181318261866335
"6792",1,5,2.8,38,-0.27,0,0,0,0,0,0,0,1,1,0,-0.243240327645234
"6793",1,5,3.2,36,-0.15,0,0,0,0,0,0,0,1,1,0,-0.0980198032755711
"6794",1,5,3.1,40,0.71,0,0,0,0,0,1,0,0,0,1,0.407776619188707
"6795",0,5,3.8,31,-0.48,0,0,0,0,0,0,0,1,1,0,-1.57600055363348
"6796",1,5,3.7,32,0.55,0,0,0,0,0,0,0,1,0,1,0.386506191595433
"6797",1,5,3.5,33,0.92,0,0,0,0,0,0,0,1,0,1,0.222662209515083
"6798",1,5,2,33,0.3,0,0,0,0,0,0,0,1,0,1,-0.625419500379676
"6799",1,5,3.9,34,1.43,0,0,0,0,0,0,0,1,1,0,0.658144296214918
"6800",1,5,3.1,38,1.12,0,0,0,0,0,0,0,1,1,0,0.0635568634341677
"6801",1,5,3.5,34,0.82,0,0,0,0,0,0,0,1,1,0,0.241306266994226
"6802",1,5,3.3,26,-0.56,0,1,0,0,0,0,0,0,0,1,0.146846734026952
"6803",1,5,3.3,36,0.57,0,0,0,0,0,0,0,1,1,0,0.132593584877859
"6804",1,5,2.8,32,-0.58,0,0,0,0,0,0,0,1,0,1,-0.365554306473456
"6805",1,5,3.2,36,1.16,0,0,0,0,0,0,0,1,0,1,0.186083949930085
"6806",1,5,2.9,42,-0.15,0,0,0,0,0,0,0,1,0,1,-0.0693698755236414
"6807",1,5,3.4,34,-0.27,0,0,0,0,0,0,0,1,1,0,0.0532857804572203
"6808",1,5,3.1,29,-0.46,0,0,0,0,0,0,0,1,1,0,-0.347638092198228
"6809",1,5,3.3,37,-0.32,0,0,0,0,0,0,0,1,1,0,-0.0503703633962594
"6810",1,5,3.4,35,-0.11,0,0,0,0,0,0,0,1,1,0,0.046508508475446
"6811",1,4,4,36,2.93,0,0,0,0,0,0,0,1,1,0,1.03376189245984
"6812",1,5,3.2,23,-0.56,0,0,1,0,0,0,0,0,1,0,0.543281508146618
"6813",1,5,3.1,37,-0.21,0,0,0,0,0,0,0,1,1,0,-0.0263195915131643
"6814",1,5,3.4,32,0.67,0,0,0,0,0,0,0,1,0,1,0.171197218495302
"6815",0,2,2.4,25,-0.85,0,0,1,0,0,0,0,0,1,0,-1.08061208417121
"6816",1,5,3.7,35,-0.25,0,0,0,0,0,0,0,1,1,0,0.170304944686573
"6817",1,4,3.4,34,-0.64,0,0,0,0,0,0,0,1,0,1,-0.0219898408516448
"6818",1,5,3.6,35,1.12,0,0,0,0,0,0,0,1,0,1,0.426887664912937
"6819",0,5,2.5,17,-1.53,0,0,0,1,0,0,0,0,1,0,-1.71118941392038
"6820",1,5,3.9,31,-0.58,0,0,0,0,0,0,0,1,1,0,0.147033170776946
"6821",1,4,3.4,39,-0.11,0,0,0,0,0,0,0,1,0,1,0.22344112976691
"6822",1,5,3.9,32,1.64,0,0,0,0,0,0,0,1,0,1,0.60907868012341
"6823",1,5,3.6,33,1.37,0,0,0,0,0,0,0,1,1,0,0.482885775070864
"6824",1,5,3.2,30,-0.15,0,0,0,0,0,0,0,1,0,1,-0.154146078569661
"6825",1,5,3.8,41,0.14,0,0,0,0,0,0,0,1,0,1,0.45719549084604
"6826",0,5,2.9,15,-1.3,0,0,0,0,0,1,0,0,1,0,-1.80985308050196
"6827",1,5,3.1,29,-0.21,0,0,0,0,0,0,0,1,1,0,-0.322753228375113
"6828",1,5,3.1,37,-0.01,0,0,0,0,0,0,0,1,0,1,-0.0631551133721958
"6829",1,5,3.6,32,0.26,0,0,0,0,0,0,0,1,0,1,0.206880004237609
"6830",1,4,3.8,27,-0.03,0,0,0,0,0,0,0,1,1,0,0.0923869537254458
"6831",1,5,3.4,33,-0.11,0,0,0,0,0,0,0,1,0,1,-0.0578008245806816
"6832",1,5,3.3,38,1.64,0,0,0,0,0,0,0,1,0,1,0.415172199882127
"6833",1,5,3.6,36,0.96,0,0,0,0,0,0,0,1,1,0,0.299525176491099
"6834",1,5,3,20,-0.69,0,0,1,0,0,0,0,0,1,0,0.474422508806505
"6835",0,5,3.6,35,-0.32,0,0,0,0,0,0,0,1,0,1,-1.57895825709587
"6836",0,5,2.9,12,-1.08,0,0,0,1,0,0,0,0,1,0,-1.54796614502172
"6837",1,5,3.2,39,1.02,0,0,0,0,0,0,0,1,0,1,0.299413384405268
"6838",1,5,3.6,28,-0.17,0,0,0,0,0,0,0,1,1,0,0.00836545340646309
"6839",1,4,3.7,30,-0.4,0,0,0,0,0,0,0,1,1,0,-0.0830119931312252
"6840",1,5,2.9,38,-0.4,0,0,0,0,0,0,0,1,1,0,-0.170580775846539
"6841",1,5,3.3,38,0.98,0,0,0,0,0,0,0,1,1,0,0.318231662840707
"6842",1,6,3.5,33,0.57,0,0,0,0,0,0,0,1,0,1,0.17168367844666
"6843",1,5,3.4,31,1.02,0,0,0,0,0,0,0,1,1,0,0.182390171284401
"6844",1,5,3.3,37,-0.05,0,0,0,0,0,0,0,1,1,0,0.0351495278846293
"6845",1,5,3.2,36,0.92,0,0,0,0,0,0,0,1,1,0,0.183991985694397
"6846",1,5,2.5,43,0.36,0,0,0,0,0,0,0,1,1,0,-0.10902945384371
"6847",1,4,3.4,34,1.3,0,0,0,0,0,0,0,1,0,1,0.267997074347708
"6848",0,6,2.4,30,0.03,0,0,0,0,0,0,0,1,0,1,-1.9137720637729
"6849",1,5,3.3,35,0.75,0,0,0,0,0,0,0,1,0,1,0.152219637151237
"6850",1,5,3.1,42,-1.18,0,0,0,0,0,0,0,1,0,1,-0.15802047778371
"6851",1,5,3.1,37,0.57,0,0,0,0,0,0,0,1,1,0,0.00268181635869884
"6852",1,5,2.8,41,-0.42,0,0,0,0,0,0,0,1,1,0,-0.203501113224996
"6853",1,5,3.5,30,-0.05,0,0,0,0,0,0,0,1,1,0,-0.0807278949420828
"6854",0,4,3.9,38,-0.86,0,0,0,0,0,0,0,1,1,0,-1.51250186459692
"6855",1,5,3.3,33,-0.38,0,0,0,0,0,0,0,1,0,1,-0.0236101150772501
"6856",1,5,3.3,35,0.88,0,0,0,0,0,0,0,1,0,1,0.314992053823455
"6857",0,0,3.2,35,-0.15,0,0,0,0,0,0,0,1,1,0,-1.66602347022323
"6858",1,5,3.2,31,0.65,0,0,0,0,0,0,0,1,1,0,-0.0598837591549029
"6859",1,4,2.9,31,1.06,0,0,0,0,0,0,0,1,0,1,-0.0490872895129147
"6860",1,8,2.9,37,-0.46,0,0,0,0,0,0,0,1,1,0,-0.265167902738635
"6861",0,5,3.2,35,-0.69,0,0,0,0,0,0,0,1,0,1,-1.75996733874433
"6862",1,5,3.5,39,1.12,0,0,0,0,0,0,0,1,0,1,0.437451069144945
"6863",1,5,3.5,38,0.03,0,0,0,0,0,0,0,1,1,0,0.259796977383776
"6864",1,5,3.2,37,0.67,0,0,0,0,0,0,0,1,0,1,0.198243769211938
"6865",1,6,3,37,-0.11,0,0,0,0,0,0,0,1,0,1,-0.0736545937830113
"6866",1,5,3.8,36,1.91,0,0,0,0,0,0,0,1,0,1,0.704006930578081
"6867",0,5,3.2,30,-1.28,0,0,0,0,0,0,0,1,1,0,-1.80740897695444
"6868",1,4,4,31,0.09,0,0,0,0,0,0,0,1,0,1,0.433344182141573
"6869",1,5,3,36,0.45,0,0,0,0,0,0,0,1,0,1,0.0435044337848661
"6870",1,5,2.7,40,1.49,0,0,0,0,0,0,0,1,0,1,0.141945632050629
"6871",1,5,3.3,38,0.86,0,0,0,0,0,0,0,1,0,1,0.224886657007335
"6872",1,5,3.7,24,0.96,0,0,0,0,0,0,0,1,1,0,0.219214981811699
"6873",1,5,3,36,1.16,0,0,0,0,0,0,0,1,1,0,0.0225029636696528
"6874",1,5,3.7,30,0.03,0,0,0,0,0,0,0,1,1,0,0.10897605728079
"6875",1,2,2.9,39,1.23,0,0,0,0,0,0,0,1,0,1,0.149500443049679
"6876",1,5,3.3,33,-0.15,0,0,0,0,0,0,0,1,1,0,-0.050216158308667
"6877",1,5,3,40,-0.89,0,0,0,0,0,0,0,1,0,1,-0.155961043530676
"6878",1,5,3.8,36,0.65,0,0,0,0,0,0,0,1,0,1,0.575150715319255
"6879",0,5,3,19,-2.02,0,0,1,0,0,0,0,0,1,0,-1.06006414026807
"6880",1,5,3.2,30,-0.01,0,0,0,0,0,0,0,1,0,1,-0.114507480208827
"6881",1,5,3.5,36,0.34,0,0,0,0,0,0,0,1,1,0,0.195356277429448
"6882",1,5,3.3,33,-0.27,0,0,0,0,0,0,0,1,1,0,-0.139394324952902
"6883",1,5,3.4,37,0.67,0,0,0,0,0,0,0,1,0,1,0.38438908986351
"6884",1,5,3.4,37,0.1,0,0,0,1,0,0,0,0,0,1,0.534648755695763
"6885",0,5,3.1,38,-0.27,0,0,0,0,0,0,0,1,0,1,-1.71616250781442
"6886",1,5,3.6,33,0.3,0,0,0,0,0,0,0,1,0,1,0.277081240106597
"6887",1,5,3.2,36,0.36,0,0,0,0,0,0,0,1,1,0,-0.00610398602314828
"6888",1,5,3.2,32,0.3,0,0,0,0,0,0,0,1,1,0,-0.161657086574691
"6889",1,5,3.6,27,-1.39,0,0,0,0,0,0,1,0,1,0,0.33671762408499
"6890",1,5,3.2,36,0.47,0,0,0,0,0,0,0,1,0,1,0.19610035878694
"6891",0,5,2.9,26,-2.25,0,0,0,0,0,0,0,1,1,0,-2.07229626433877
"6892",1,2,2.6,32,1.29,0,0,0,0,0,0,0,1,1,0,-0.174481528237011
"6893",1,5,3.4,32,0.98,0,0,0,0,0,0,0,1,0,1,0.211477483549624
"6894",1,5,3.1,37,0.14,0,0,0,0,0,0,0,1,1,0,-0.0663037574518985
"6895",1,5,3.7,33,1.12,0,0,0,0,0,0,0,1,1,0,0.450752858192076
"6896",0,5,3.4,36,-0.25,0,0,0,0,0,0,0,1,0,1,-1.60435732471712
"6897",1,5,3.5,34,0.55,0,0,0,0,0,0,0,1,0,1,0.303638440353855
"6898",0,5,3,36,0.05,0,0,0,0,0,0,0,1,1,0,-1.69585284241207
"6899",1,5,3.1,43,0.67,0,0,0,0,0,0,0,1,1,0,0.286179059623026
"6900",1,5,3.2,34,1.33,0,0,0,0,0,0,0,1,0,1,0.193837323064738
"6901",1,5,3.3,37,-1.45,0,0,0,0,0,0,0,1,1,0,-0.264268544776897
"6902",1,5,3,43,0.82,0,0,0,0,0,0,0,1,0,1,0.223845047183488
"6903",1,4,3.2,35,-0.9,0,0,0,0,0,0,0,1,0,1,-0.189036171448202
"6904",1,5,4,37,1.19,0,0,0,0,0,0,0,1,0,1,0.82705662758754
"6905",1,5,2.8,36,-0.17,0,0,0,0,0,0,0,1,1,0,-0.243492716598195
"6906",1,5,3.5,35,0.75,0,0,0,0,0,0,0,1,0,1,0.302825698008019
"6907",1,5,2.8,38,0.24,0,0,0,0,0,0,0,1,0,1,-0.180102973328748
"6908",1,5,2.9,28,0.61,0,0,0,0,0,0,0,1,0,1,-0.205903935940796
"6909",0,5,2.6,33,-0.17,0,0,0,0,0,0,0,1,0,1,-1.80631769807693
"6910",0,5,3.3,38,-0.36,0,0,0,1,0,0,0,0,0,1,-1.01033909389296
"6911",1,4,3,28,0.38,0,0,0,0,0,0,0,1,0,1,-0.14149638642068
"6912",1,5,2.7,20,-0.54,0,0,1,0,0,0,0,0,1,0,0.305601177896251
"6913",1,5,2.9,40,0.3,0,0,0,0,0,0,0,1,0,1,0.0262315030276482
"6914",0,5,2.3,21,-1.8,0,0,1,0,0,0,0,0,0,1,-1.26327470448003
"6915",1,5,3.6,35,-0.79,0,0,0,0,0,0,0,1,1,0,0.138570634688669
"6916",1,5,3.2,36,-0.25,0,0,0,0,0,0,0,1,0,1,-0.0896077149828935
"6917",1,5,3.5,36,1.54,0,0,0,0,0,0,0,1,1,0,0.380184241830534
"6918",1,5,2.8,40,0.75,0,0,0,0,0,0,0,1,0,1,0.038509700398779
"6919",1,5,2.8,41,1.37,0,0,0,0,0,0,0,1,0,1,0.176589481359466
"6920",1,5,3.4,35,0.2,0,0,0,0,0,0,0,1,0,1,0.159143664256986
"6921",1,5,3.5,36,0.45,0,0,0,0,0,0,0,1,0,1,0.263954244072979
"6922",1,5,3.3,33,0.14,0,0,0,0,0,0,0,1,0,1,0.0545919642928153
"6923",1,5,3.6,35,-0.42,0,0,0,0,0,0,0,1,1,0,0.0664668040958604
"6924",1,5,3.3,27,0.45,0,0,0,1,0,0,0,0,0,1,0.334797094324733
"6925",1,5,2.5,24,-0.85,0,0,0,0,0,0,0,1,1,0,-0.691262164740113
"6926",0,5,2.5,28,-0.52,0,0,0,0,0,0,0,1,0,1,-1.98642401066715
"6927",1,4,3.6,41,1.5,0,0,0,0,0,0,0,1,1,0,0.515048611528338
"6928",1,5,2.8,40,1.16,0,0,0,0,0,0,0,1,1,0,0.0768925691339833
"6929",1,5,3.2,38,-0.07,0,0,0,0,0,0,0,1,0,1,0.0595645274835427
"6930",1,5,3.3,32,-0.64,0,0,0,0,0,0,0,1,1,0,-0.210800053259377
"6931",0,5,3.2,26,-0.62,0,0,0,0,0,0,0,1,0,1,-1.79142340214268
"6932",1,5,3.1,38,1.29,0,0,0,0,0,0,0,1,0,1,0.261698295330643
"6933",1,5,3.3,32,-0.01,0,0,0,0,0,0,0,1,0,1,-0.112111003382394
"6934",1,4,3.4,33,-0.29,0,0,0,0,0,0,0,1,0,1,0.00571670070079787
"6935",0,5,3.4,23,-0.85,0,0,1,0,0,0,0,0,1,0,-0.75037194236529
"6936",1,5,3.5,29,-0.11,0,0,0,0,0,0,0,1,0,1,0.0381794024424906
"6937",0,5,2.9,36,0.1,0,0,0,0,0,0,0,1,0,1,-1.66079145616816
"6938",1,5,3.4,33,-0.05,0,0,0,0,0,0,0,1,1,0,-0.0700539168898426
"6939",1,5,3.2,40,-0.32,0,0,0,0,0,0,0,1,0,1,0.0232072687311063
"6940",1,5,3.2,38,1.02,0,0,0,0,0,0,0,1,0,1,0.258274947497973
"6941",1,5,3.8,33,0.05,0,0,0,0,0,0,0,1,0,1,0.317191511289675
"6942",1,4,3.6,27,-0.27,0,0,0,0,0,0,0,1,0,1,-0.0483278144185474
"6943",1,5,3.3,30,0.51,0,0,0,0,0,0,0,1,1,0,-0.0377792695447945
"6944",1,5,2.9,39,-0.46,0,0,0,0,0,0,0,1,0,1,-0.150490420106134
"6945",1,5,2.6,22,-1.67,0,0,1,0,0,0,0,0,1,0,0.217703995419357
"6946",1,5,2.8,22,-0.93,0,0,1,0,0,0,0,0,1,0,0.27813110649113
"6947",0,5,2.7,38,-0.05,0,0,0,0,0,0,0,1,0,1,-1.79129950200605
"6948",1,5,3,31,-0.87,0,0,0,0,0,0,0,1,0,1,-0.302137333430255
"6949",1,5,2.8,31,-0.15,0,0,0,0,0,0,0,1,0,1,-0.231916228501551
"6950",1,5,3.3,38,0.05,0,0,0,0,0,0,0,1,0,1,0.108033687625705
"6951",1,5,3.8,37,1.08,0,0,0,0,0,0,0,1,1,0,0.613126840582411
"6952",1,5,3.5,35,0.03,0,0,0,0,0,0,0,1,0,1,0.218745790407127
"6953",1,5,3.2,34,-0.21,0,0,0,0,0,0,0,1,0,1,-0.0670673161268289
"6954",1,5,3.2,35,1.47,0,0,0,0,0,0,0,1,0,1,0.332398028938488
"6955",1,5,3.8,34,0.14,0,0,0,0,0,0,0,1,0,1,0.279148023792572
"6956",0,5,3.4,35,-0.21,0,0,0,0,0,0,0,1,1,0,-1.65450265977936
"6957",0,5,3.3,35,-1.39,0,0,0,0,0,0,0,1,1,0,-1.67051244425555
"6958",1,5,3.4,37,-1.04,0,0,0,0,0,0,0,1,0,1,0.0165523182332678
"6959",1,4,3.1,37,-0.6,0,0,0,0,0,0,0,1,1,0,-0.20434883630601
"6960",0,5,3.8,30,0.61,0,0,0,0,0,0,0,1,0,1,-1.58548221912741
"6961",1,5,3.4,36,0.2,0,0,0,0,0,0,0,1,1,0,-0.0467895672882589
"6962",0,5,2.6,18,-2.1,0,0,1,0,0,0,0,0,0,1,-1.25176384705673
"6963",0,5,3.3,35,0.03,0,0,0,0,0,0,0,1,0,1,-1.61258855799034
"6964",0,5,2.4,30,-0.48,0,0,0,0,0,0,0,1,0,1,-1.92651811190611
"6965",0,5,3,41,0.16,0,0,0,0,0,0,0,1,0,1,-1.60293154058407
"6966",1,5,3.6,33,0.42,0,0,0,0,0,0,0,1,1,0,0.172088378467868
"6967",0,5,3.5,37,0.14,0,0,0,0,0,0,0,1,0,1,-1.54066006399165
"6968",1,5,2.9,39,1.21,0,0,0,0,0,0,0,1,0,1,0.163427443466316
"6969",1,5,3.6,38,0.84,0,0,0,0,0,0,0,1,1,0,0.390954066873841
"6970",1,5,3.1,31,0.79,0,0,0,0,0,0,0,1,1,0,-0.0408283434398131
"6971",1,5,3.2,39,1.19,0,0,0,0,0,0,0,1,1,0,0.173352259212657
"6972",1,5,2.7,36,0.1,0,0,0,0,0,0,0,1,0,1,-0.267418136668806
"6973",0,5,3,34,0.4,0,0,0,0,0,0,0,1,1,0,-1.69552288452241
"6974",1,5,3.1,21,-1.88,0,0,1,0,0,0,0,0,1,0,0.221114910131378
"6975",1,9,2.2,34,-0.12,0,0,0,0,0,0,0,1,0,1,-0.479516548402537
"6976",1,5,3.2,35,0.47,0,0,0,0,0,0,0,1,1,0,0.0522721333988598
"6977",0,5,3.2,20,-2.1,0,0,1,0,0,0,0,0,1,0,-0.940201282549459
"6978",0,5,2,24,-2.1,0,0,1,0,0,0,0,0,0,1,-1.44145490283739
"6979",1,5,3.4,33,0.61,0,0,0,0,0,0,0,1,1,0,0.0997012101030455
"6980",0,5,2.8,23,-2.37,0,0,1,0,0,0,0,0,1,0,-1.12315379122112
"6981",1,5,3.4,35,0.75,0,0,0,0,0,0,0,1,0,1,0.282521466063226
"6982",1,5,3.6,33,-0.77,0,0,0,0,0,0,0,1,0,1,0.0276397522338696
"6983",1,5,3.6,30,0.4,0,0,0,0,0,0,0,1,1,0,0.207458029596584
"6984",0,5,2.8,18,-1.04,0,0,1,0,0,0,0,0,1,0,-1.11987731516498
"6985",1,5,3.4,21,-0.44,0,0,0,0,0,1,0,0,0,1,-0.063793379874685
"6986",1,5,3.4,35,0.96,0,0,0,0,0,0,0,1,1,0,0.247297509469239
"6987",0,5,2.5,37,-0.77,0,0,0,0,0,0,0,1,0,1,-1.83349136207466
"6988",1,5,3.3,27,-0.11,0,0,0,0,0,0,0,1,1,0,-0.293597596712665
"6989",1,5,3.1,34,0.2,0,1,0,0,0,0,0,0,1,0,0.200861996271328
"6990",1,5,2.9,35,0.61,0,0,0,1,0,0,0,0,0,1,0.291454560555057
"6991",1,5,3.2,33,-0.21,0,0,0,0,0,0,0,1,0,1,-0.0523593039813106
"6992",1,6,3.4,32,0.51,0,0,0,0,0,0,0,1,1,0,0.0971200868259041
"6993",1,5,3.1,34,0.86,0,0,0,0,0,0,0,1,0,1,0.0628433519247069
"6994",0,5,2.7,32,-1.34,0,0,0,0,0,0,0,1,0,1,-1.90734192644569
"6995",1,5,3.5,34,-0.38,0,0,0,0,0,0,0,1,0,1,0.0696618794185455
"6996",0,4,3,28,-1.01,0,0,0,0,0,0,0,1,1,0,-1.93212860932863
"6997",1,5,3.6,34,-0.25,0,0,0,0,0,0,0,1,0,1,0.116688181421919
"6998",1,5,3.2,26,0.61,0,0,0,0,0,0,0,1,1,0,-0.181070394358973
"6999",1,5,3.7,35,1.99,0,0,0,0,0,0,0,1,0,1,0.728286399130237
"7000",1,5,3.1,36,0.05,0,0,0,0,0,0,0,1,0,1,-0.0911390381277449
"7001",1,4,2.9,30,0.38,0,0,0,0,0,0,0,1,0,1,-0.184861758960306
"7002",1,5,3.8,32,1.31,0,0,0,0,0,0,0,1,1,0,0.475294771907345
"7003",0,5,2.8,39,-0.19,0,0,0,0,0,0,0,1,0,1,-1.74050652111577
"7004",1,5,3.5,32,1.12,0,0,0,0,0,0,0,1,1,0,0.239656835982324
"7005",1,5,2.4,30,-1.36,0,0,0,0,0,0,0,1,0,1,-0.69697830942837
"7006",1,5,3.5,32,0.28,0,0,0,0,0,0,0,1,0,1,0.04214745466641
"7007",1,5,3.7,31,1.45,0,0,0,0,0,0,0,1,1,0,0.395438281619718
"7008",1,4,3.6,42,0.2,0,0,0,0,0,0,0,1,0,1,0.471447340133601
"7009",1,5,2.5,28,0.94,0,0,0,0,0,0,0,1,1,0,-0.414075015146849
"7010",1,5,2.8,41,1.08,0,0,0,1,0,0,0,0,1,0,0.430717740947838
"7011",1,5,3.8,26,-0.67,0,1,0,0,0,0,0,0,1,0,0.179070185904824
"7012",1,5,3.7,24,0.47,0,0,0,0,0,0,0,1,0,1,0.0722940741476448
"7013",1,5,3.6,39,0.61,0,0,0,0,0,0,0,1,0,1,0.523431526263135
"7014",0,5,2.9,26,0.65,0,0,0,1,0,0,0,0,0,1,-1.14103211944436
"7015",1,5,3.7,34,0.79,0,0,0,0,0,0,0,1,1,0,0.359863104196223
"7016",1,5,3.3,34,0.94,0,0,0,0,0,0,0,1,0,1,0.159985425603917
"7017",0,5,3.1,24,-1.36,0,0,0,0,0,0,0,1,0,1,-1.94285911033448
"7018",0,5,2.1,30,-0.17,0,0,1,0,0,0,0,0,1,0,-1.02454791089929
"7019",0,5,2.8,22,-2.06,0,0,0,0,0,0,1,0,0,1,-1.40174905418435
"7020",1,4,3,31,0.08,0,0,0,0,0,0,0,1,1,0,-0.249493994600448
"7021",0,5,2.9,16,-0.5,0,0,1,0,0,0,0,0,0,1,-0.995950833267641
"7022",0,5,2.4,20,-0.67,0,0,1,0,0,0,0,0,0,1,-1.09045881270406
"7023",1,5,3.3,36,0.42,0,0,0,0,0,0,0,1,0,1,0.174627856135004
"7024",1,5,3.1,37,0.65,0,0,0,0,0,0,0,1,0,1,0.12675245952606
